date,store_id,item_id,units_sold,predicted,residual,pct_residual,day_of_week,anomaly_score,anomaly_score_raw,is_anomaly
2024-09-13,1,13,49.7,68.34993,-18.649929999999998,-0.27285953328701285,4,1,0.15306984449297045,0
2024-11-07,3,12,60.2,46.78664,13.413360000000004,0.2866920984280984,3,1,0.15307643307187707,0
2024-08-01,5,3,129.9,158.30157,-28.401569999999992,-0.17941432924512368,3,1,0.1530797557401235,0
2024-09-17,8,12,121.2,102.93766,18.26234000000001,0.17741164895335693,1,1,0.15312339882490783,0
2024-09-02,8,10,78.0,91.45906,-13.459059999999994,-0.14715939569026834,0,1,0.153133066963694,0
2024-10-09,5,15,165.3,193.52466,-28.22466,-0.14584528917399983,2,1,0.1531409324544185,0
2024-12-29,8,13,176.5,198.96704,-22.467039999999997,-0.11291840095726406,6,1,0.1531789951251754,0
2024-08-06,1,7,38.7,30.853786,7.846214000000003,0.25430311858648413,1,1,0.15319139966679707,0
2024-09-27,6,5,82.1,106.74818,-24.64818000000001,-0.2309002364255766,4,1,0.15320901724493063,0
2024-12-25,5,2,169.9,197.95604,-28.056039999999996,-0.14172863833808758,2,1,0.15321351716849224,0
2024-09-29,6,12,83.1,99.56962,-16.469620000000006,-0.1654080833089451,6,1,0.15322927370515244,0
2024-12-18,4,7,133.5,110.14384,23.356160000000003,0.21205144109738686,2,1,0.15323981458047808,0
2024-11-02,8,15,49.9,40.324028,9.575972,0.2374755815564854,5,1,0.15329163796659184,0
2024-11-25,1,15,86.0,99.557884,-13.557884000000001,-0.13618091762577036,0,1,0.15334629699856295,0
2024-09-06,2,15,80.1,64.16585,15.934149999999988,0.24832757611720233,4,1,0.15337356191798596,0
2024-11-10,8,15,48.3,40.99174,7.308259999999997,0.17828616204142583,6,1,0.15339347461538905,0
2024-12-22,2,13,122.9,107.17331,15.726690000000005,0.14674073237077406,6,1,0.15339874899068995,0
2024-10-15,7,13,112.1,94.49663,17.603369999999998,0.18628569082304838,1,1,0.15340870760034958,0
2024-12-23,7,3,37.7,45.494495,-7.794494999999998,-0.1713283112605162,0,1,0.15345376133251104,0
2024-11-05,1,5,116.5,98.48429,18.01571,0.1829297850449041,1,1,0.1534755237719626,0
2024-09-08,8,10,129.5,113.70823,15.79177,0.1388797451160747,6,1,0.15351010240203267,0
2024-10-13,7,13,131.3,115.488106,15.81189400000001,0.13691361429028898,6,1,0.15351010240203267,0
2024-11-16,5,15,238.7,268.7999,-30.09989999999999,-0.11197883630165038,5,1,0.15351557714268882,0
2024-11-24,6,9,119.2,139.18767,-19.987669999999994,-0.14360230327873147,6,1,0.15351756040203568,0
2024-08-19,3,3,48.2,58.1289,-9.928899999999999,-0.17080832425867337,0,1,0.15353075402624533,0
2024-11-10,3,4,94.9,81.364914,13.535086000000007,0.16635040012455501,6,1,0.15354790187663947,0
2024-11-26,2,10,41.5,33.171062,8.328938,0.2510904836269638,1,1,0.153590222383095,0
2024-10-19,4,8,244.6,274.46246,-29.862460000000027,-0.10880344073284202,5,1,0.15360003564134583,0
2024-12-01,8,11,118.7,138.3766,-19.676599999999993,-0.14219600712837283,6,1,0.15360319086542296,0
2024-12-02,1,12,286.0,274.73294,11.267060000000015,0.041010954128762336,0,1,0.15361704651042984,0
2024-09-02,7,10,36.1,43.654293,-7.554293000000001,-0.1730481123586173,0,1,0.1536286127403213,0
2024-08-25,3,12,82.5,70.358215,12.141784999999999,0.17257096417241397,6,1,0.1536444004855551,0
2024-08-23,8,2,115.9,94.80656,21.09344,0.22248924546993373,4,1,0.1536579882821026,0
2024-07-29,2,10,17.5,21.001,-3.5010000000000012,-0.16670634731679448,0,1,0.15366363025942692,0
2024-08-22,8,8,68.3,53.626534,14.673465999999998,0.2736232403160718,3,1,0.15367637492990205,0
2024-12-26,8,14,61.7,84.52576,-22.825760000000002,-0.2700450134964773,3,1,0.15368983905955103,0
2024-11-26,4,15,185.0,164.44154,20.558459999999997,0.12501987028338457,1,1,0.15372974259384542,0
2024-11-08,7,7,103.5,129.51234,-26.012339999999995,-0.20084835159336936,4,1,0.1537321461805991,0
2024-09-16,4,14,65.9,78.35511,-12.45510999999999,-0.1589572141497854,0,1,0.1537365553346398,0
2024-08-05,1,4,14.5,17.399315,-2.8993150000000014,-0.16663385886168514,0,1,0.1537490846472666,0
2024-07-28,3,4,59.3,50.50098,8.799019999999999,0.1742346386149338,6,1,0.15376722659730097,0
2024-07-30,5,4,188.0,167.4312,20.56880000000001,0.12284926584770349,1,1,0.15377895299805755,0
2024-09-23,8,9,122.6,109.529755,13.070245,0.11933054173270086,0,1,0.15378080979932884,0
2024-12-08,8,13,169.7,191.92726,-22.22726,-0.11581085459147389,6,1,0.1537964451146599,0
2024-09-13,8,5,47.7,65.22622,-17.526219999999995,-0.2686989986542221,4,1,0.1537990132523665,0
2024-12-31,7,2,170.3,150.38538,19.914620000000014,0.13242390982421307,1,1,0.1538021371786379,0
2024-09-21,5,10,48.9,65.94425,-17.044249999999998,-0.25846453633182576,5,1,0.1538119561070443,0
2024-07-28,1,5,92.2,78.81564,13.384360000000001,0.1698185791551017,6,1,0.15384451302388114,0
2024-08-20,1,11,28.1,22.456125,5.643875000000001,0.25132898040067025,1,1,0.15388960193142331,0
2024-12-16,1,5,120.0,107.428024,12.571976000000006,0.11702696867997876,0,1,0.15389518482770181,0
2024-09-19,2,12,8.1,6.241536,1.8584639999999997,0.29775747508305644,3,1,0.1539195880620819,0
2024-12-07,2,14,20.0,27.532232,-7.5322320000000005,-0.2735786913316727,5,1,0.15392881387145846,0
2024-10-04,8,7,154.0,130.17894,23.82105999999999,0.182987048442705,4,1,0.15393071846068174,0
2024-10-26,1,13,124.7,103.92994,20.77006,0.1998467429116191,5,1,0.15393161250206816,0
2024-07-27,1,8,88.6,111.82001,-23.220010000000002,-0.20765523093764704,5,1,0.15396211038649898,0
2024-12-01,5,10,72.8,87.845604,-15.045603999999997,-0.17127327168243955,6,1,0.15397059327185342,0
2024-09-23,5,14,175.5,164.09135,11.408649999999994,0.06952621207638303,0,1,0.1539869943804722,0
2024-11-25,3,5,92.7,81.54653,11.153469999999999,0.1367743054180233,0,1,0.15399465905742038,0
2024-10-20,4,10,46.1,39.102,6.998000000000005,0.17896782773259692,6,1,0.15401772035663847,0
2024-10-13,4,10,44.1,37.37154,6.728459999999998,0.180042353084727,6,1,0.15401772035663847,0
2024-08-28,6,6,19.8,28.016306,-8.216306,-0.29326871287028344,2,1,0.1540207123133187,0
2024-09-28,7,6,127.8,105.9571,21.8429,0.20614852614879042,5,1,0.15405086785541355,0
2024-12-14,1,13,108.6,134.0389,-25.438900000000018,-0.18978744230219746,5,1,0.15408015396497504,0
2024-12-29,7,2,217.1,200.59068,16.509320000000002,0.08230352476994446,6,1,0.15409780860328437,0
2024-09-25,1,4,24.7,19.083107,5.616893000000001,0.2943384952984858,2,1,0.154102432227194,0
2024-12-08,8,7,217.1,200.62354,16.476460000000003,0.08212625497486488,6,1,0.15412167104728353,0
2024-08-02,4,13,185.3,161.69695,23.603050000000025,0.14597090421309755,4,1,0.15415620606795,0
2024-11-14,3,9,132.4,160.28804,-27.88803999999999,-0.17398702984951336,3,1,0.15419775037255057,0
2024-09-29,7,4,128.6,148.5708,-19.970799999999997,-0.13441941485137052,6,1,0.15421382430706365,0
2024-10-27,8,5,101.8,87.77357,14.02642999999999,0.15980243255458323,6,1,0.1542194569599485,0
2024-09-30,5,3,191.8,180.5596,11.240400000000022,0.062253128606842414,0,1,0.154220280992791,0
2024-09-16,8,6,69.9,60.571102,9.328898000000002,0.15401565584855964,0,1,0.15422812405591918,0
2024-08-18,4,13,194.0,216.3464,-22.34639999999999,-0.10328990914570332,6,1,0.15423932432421067,0
2024-09-15,6,12,81.0,96.55106,-15.551060000000007,-0.16106565790163263,6,1,0.15424347256534693,0
2024-11-23,8,8,125.1,104.229576,20.870424,0.20023514247050186,5,1,0.15428490029239378,0
2024-08-05,5,6,139.8,127.50452,12.295480000000012,0.0964317186559348,0,1,0.15428725474632743,0
2024-10-03,5,8,58.8,46.252018,12.547981999999998,0.2712958816196949,3,1,0.15430006309697497,0
2024-08-12,8,12,74.1,87.149345,-13.049345000000002,-0.1497354340414148,0,1,0.15430058423742044,0
2024-12-22,1,2,81.0,69.07163,11.928370000000001,0.17269564942944016,6,1,0.15430474816951384,0
2024-08-30,8,13,125.7,103.092735,22.607264999999998,0.21929057367621488,4,1,0.1543128541972918,0
2024-07-28,7,5,74.6,89.65885,-15.058850000000007,-0.16795720667842612,6,1,0.15432385196432136,0
2024-08-22,1,15,77.8,61.52692,16.27308,0.2644871545658388,3,1,0.1543241324799336,0
2024-08-10,6,12,60.9,81.28019,-20.380190000000006,-0.2507399404455133,5,1,0.15433703970353646,0
2024-09-07,1,14,39.4,53.384754,-13.984754000000002,-0.26196157052629676,5,1,0.154353926664326,0
2024-10-09,1,7,61.0,48.19542,12.804580000000001,0.265680431875062,2,1,0.15437294160086174,0
2024-09-05,5,12,52.1,72.63237,-20.532369999999993,-0.2826889718730092,3,1,0.15439790470805986,0
2024-09-16,7,14,59.7,51.538414,8.161586,0.15835927741199018,0,1,0.1544129388915113,0
2024-12-01,5,3,276.1,298.27075,-22.170749999999998,-0.0743309560189861,6,1,0.15442203930260562,0
2024-07-30,7,9,86.4,71.48707,14.912930000000003,0.20861017244097432,1,1,0.15443010563429282,0
2024-11-27,6,14,122.2,99.62214,22.57786,0.22663496287070325,2,1,0.15443992164980525,0
2024-08-04,3,2,81.6,69.62872,11.971279999999993,0.1719302035137224,6,1,0.15446470222130104,0
2024-10-03,1,9,55.9,43.709034,12.190965999999996,0.2789118148893429,3,1,0.15446867896050576,0
2024-09-30,3,5,73.4,63.671722,9.728278000000003,0.15278804615964373,0,1,0.15448258587955171,0
2024-10-27,4,10,33.3,41.215557,-7.915557,-0.19205265138112776,6,1,0.15449363837007318,0
2024-09-21,6,15,77.8,99.73179,-21.931790000000007,-0.21990771448100957,5,1,0.15449632677688124,0
2024-11-25,5,13,43.9,52.88327,-8.983270000000005,-0.16986979057838147,0,1,0.15450085276899828,0
2024-12-01,6,14,112.3,131.12105,-18.82105,-0.14353950033194518,6,1,0.15451153418759755,0
2024-12-21,8,7,177.7,205.20042,-27.50042000000002,-0.13401736702098377,5,1,0.15451896707146046,0
2024-12-29,4,4,128.8,148.30493,-19.50493,-0.13151909380220872,6,1,0.15452933628720728,0
2024-09-14,1,7,64.2,51.89376,12.306240000000003,0.23714296285333733,5,1,0.15453222822220786,0
2024-09-24,6,5,87.4,109.99738,-22.59738,-0.2054356203756853,1,1,0.15456651674601746,0
2024-10-13,4,4,235.7,220.49202,15.207979999999992,0.06897292700207469,6,1,0.15457630548577583,0
2024-08-07,4,1,112.8,91.260414,21.539586,0.2360233211302329,2,1,0.15457686335608534,0
2024-11-13,1,2,111.8,90.349045,21.450954999999993,0.23742315151200538,2,1,0.15457686335608534,0
2024-10-25,2,5,36.2,28.997301,7.202699000000003,0.24839204862549114,4,1,0.15458881685466697,0
2024-10-24,7,3,44.1,34.913605,9.186395000000005,0.2631179163538112,3,1,0.1545930332629567,0
2024-09-01,1,14,60.6,51.652794,8.947206000000001,0.17321823868811437,6,1,0.15461134598683013,0
2024-08-14,8,6,40.4,56.329826,-15.929825999999998,-0.28279558328477705,2,1,0.1546116287893301,0
2024-09-30,3,10,93.9,82.706764,11.193235999999999,0.13533640368277494,0,1,0.15463457004483228,0
2024-12-18,5,8,40.6,56.654564,-16.054564,-0.2833763578164682,2,1,0.15464640030247423,0
2024-09-01,6,9,81.0,96.84611,-15.846109999999996,-0.1636215434982365,6,1,0.1546607167102736,0
2024-11-19,1,13,108.1,90.98559,17.114409999999992,0.18810022554120923,1,1,0.15466457637827313,0
2024-11-05,7,12,147.1,127.710175,19.389824999999988,0.1518267827915825,1,1,0.15468009203505406,0
2024-09-14,2,9,86.4,69.97817,16.42183,0.2346707551797939,5,1,0.15468230764264018,0
2024-12-07,5,4,341.3,369.74625,-28.446249999999964,-0.07693451928180466,5,1,0.15468307224816602,0
2024-09-21,1,1,112.2,137.81949,-25.61949,-0.18589163259855335,5,1,0.15470132107888757,0
2024-08-19,3,12,26.3,31.81673,-5.516729999999999,-0.17339085443412944,0,1,0.15472651258997078,0
2024-10-01,4,15,154.1,134.91656,19.18343999999999,0.14218743792459568,1,1,0.15473463279455235,0
2024-08-16,5,4,201.9,178.36703,23.532970000000006,0.13193564976666375,4,1,0.15476035280957012,0
2024-12-31,1,6,167.5,148.56053,18.93947,0.12748655379729731,1,1,0.15477005091162838,0
2024-08-10,4,8,213.7,189.90805,23.791949999999986,0.12528141908676324,5,1,0.15478364547295598,0
2024-08-21,4,9,138.5,166.80641,-28.30641,-0.16969617654381508,2,1,0.1547906555383885,0
2024-10-06,4,7,116.9,102.38246,14.517540000000011,0.1417971398616522,6,1,0.15481997281147397,0
2024-10-04,6,12,102.4,83.19678,19.20322,0.23081686574889076,4,1,0.15484291156549257,0
2024-10-13,1,10,118.2,102.984184,15.215816000000004,0.1477490563016939,6,1,0.1548675790617287,0
2024-11-12,1,13,108.0,90.838165,17.161834999999996,0.18892758346670693,1,1,0.15488125387692903,0
2024-10-30,4,11,52.4,72.309975,-19.909974999999996,-0.27534202577168637,2,1,0.15488717101287175,0
2024-09-20,4,2,81.7,65.55028,16.149720000000002,0.24637148765802377,4,1,0.15489173183512794,0
2024-12-30,5,1,121.1,109.29004,11.80995999999999,0.10806071623727093,0,1,0.15492095571711484,0
2024-09-16,7,2,120.8,109.063545,11.736454999999992,0.10761116374862005,0,1,0.15492095571711484,0
2024-09-23,1,1,121.2,109.40857,11.791430000000005,0.10777428130172989,0,1,0.15492095571711484,0
2024-11-02,5,7,88.6,71.83158,16.768419999999992,0.2334407791113601,5,1,0.15492735109621092,0
2024-12-21,4,14,118.2,144.52603,-26.32602999999999,-0.18215424584761644,5,1,0.15493534603739417,0
2024-08-07,3,12,38.6,30.183903,8.416097,0.2788273272677824,2,1,0.15494326495305616,0
2024-08-08,5,9,48.7,68.10804,-19.40804,-0.28495960241991986,3,1,0.15495496799693032,0
2024-11-11,4,11,63.0,75.18264,-12.182640000000006,-0.16204059873396312,0,1,0.15498156128926005,0
2024-11-10,5,13,71.5,60.96949,10.53051,0.17271769863910622,6,1,0.1549899476756183,0
2024-10-08,4,12,176.9,157.54037,19.35963000000001,0.1228867876849598,1,1,0.15500323056784265,0
2024-10-24,5,15,218.4,193.70352,24.696480000000008,0.12749628917430106,3,1,0.1550215060896738,0
2024-09-30,8,6,64.1,76.23815,-12.13815000000001,-0.15921359581784197,0,1,0.15502888575162654,0
2024-12-19,2,11,80.4,63.678684,16.72131600000001,0.2625889065169753,3,1,0.15503658060756736,0
2024-10-09,3,5,49.2,67.61246,-18.412459999999996,-0.2723234741052166,2,1,0.15505534229790785,0
2024-07-27,1,6,118.8,99.22898,19.57101999999999,0.1972308896050326,5,1,0.15505898997879697,0
2024-11-06,3,14,28.2,39.61383,-11.41383,-0.28812740398997017,2,1,0.15507558534005544,0
2024-12-11,6,11,265.5,293.15625,-27.65625,-0.09433962264150944,2,1,0.15508313312296357,0
2024-08-13,7,8,31.7,25.39579,6.304209999999998,0.24823838911882629,1,1,0.1551399805221032,0
2024-11-23,7,9,102.1,83.60007,18.499929999999992,0.2212908434167578,5,1,0.15514052829162228,0
2024-08-26,8,12,103.3,91.479546,11.820453999999998,0.12921417428110102,0,1,0.15514084122674215,0
2024-10-24,2,14,25.7,19.787796,5.912203999999999,0.29878031894001733,3,1,0.1551795849606996,0
2024-11-09,4,13,317.4,345.65555,-28.255550000000028,-0.08174481792640109,5,1,0.15521842123872448,0
2024-12-13,8,9,126.7,154.05089,-27.350890000000007,-0.17754451142736016,4,1,0.1552260853311257,0
2024-10-22,7,5,83.6,105.41717,-21.817170000000004,-0.20696030826856768,1,1,0.15525899860915277,0
2024-09-28,4,3,212.4,188.53188,23.868120000000005,0.12659991509128327,5,1,0.15526285956348967,0
2024-10-21,2,15,61.5,73.554115,-12.054114999999996,-0.163880905915325,0,1,0.15527537026081695,0
2024-08-01,6,12,49.7,69.179535,-19.479535,-0.28157944397862744,3,1,0.1553187781813209,0
2024-12-20,7,11,62.6,84.289345,-21.689344999999996,-0.25732012747281396,4,1,0.15532454774924587,0
2024-11-08,6,13,57.4,46.02411,11.375889999999998,0.2471724059411469,4,1,0.1553259616206214,0
2024-08-31,4,6,271.4,246.6293,24.770699999999977,0.1004369716006978,5,1,0.1553559827123288,0
2024-10-20,1,10,213.8,198.6453,15.15470000000002,0.0762902520220716,6,1,0.15538373610031575,0
2024-09-08,7,3,30.4,37.42212,-7.022120000000001,-0.18764623703841474,6,1,0.1554138052814364,0
2024-08-11,8,13,130.7,115.0978,15.602199999999982,0.1355560227910523,6,1,0.15542009466099177,0
2024-11-12,6,7,107.0,130.3781,-23.37809999999999,-0.17931002215862935,1,1,0.1554246278253607,0
2024-07-24,7,10,21.2,29.849306,-8.649306,-0.2897657319067988,2,1,0.15543595797326232,0
2024-08-23,5,15,177.3,153.62071,23.67929000000001,0.1541412612921787,4,1,0.1554364017199094,0
2024-12-18,2,14,27.6,21.350597,6.249403000000001,0.29270389956777326,2,1,0.15544444679691388,0
2024-08-19,5,14,142.9,131.4002,11.499799999999993,0.08751737059760938,0,1,0.1554487576707529,0
2024-11-03,5,2,144.2,128.53387,15.666129999999981,0.12188328259314048,6,1,0.155482197198287,0
2024-09-26,8,12,133.2,109.744835,23.455164999999994,0.21372454566996246,3,1,0.1555091999027423,0
2024-09-01,5,3,213.2,198.00781,15.192189999999982,0.07672520594010904,6,1,0.15554332519960284,0
2024-12-15,8,1,76.1,65.20091,10.899090000000001,0.1671616239711992,6,1,0.15554755145723148,0
2024-12-20,7,2,179.6,156.4558,23.144199999999984,0.14792804101861345,4,1,0.15561509441344307,0
2024-12-23,6,3,28.2,24.7015,3.4985,0.141631075035929,0,1,0.15562480329898726,0
2024-08-31,7,5,120.5,101.67392,18.826080000000005,0.1851613471773293,5,1,0.1556477410295859,0
2024-08-10,8,10,109.8,90.491776,19.308223999999996,0.2133699309868777,5,1,0.15565003010619965,0
2024-08-30,4,8,195.6,171.84769,23.752309999999994,0.13821722014418694,4,1,0.15569320630384098,0
2024-09-16,5,5,107.5,95.83257,11.667429999999996,0.12174806540198177,0,1,0.1556938907119974,0
2024-10-27,7,12,134.5,154.36798,-19.86797999999999,-0.1287053182920447,6,1,0.15570457522830106,0
2024-09-30,8,10,110.9,98.885216,12.014784000000006,0.12150232851794555,0,1,0.15573867087104132,0
2024-09-09,8,2,109.7,97.640076,12.05992400000001,0.12351407837904602,0,1,0.15573867087104132,0
2024-08-15,8,14,32.2,45.519764,-13.319764,-0.2926149617120159,3,1,0.1557390674538795,0
2024-09-23,3,1,72.2,62.74206,9.45794,0.15074321754816467,0,1,0.15575223532327065,0
2024-09-04,4,4,59.5,80.67079,-21.170789999999997,-0.2624343953988798,2,1,0.15577180081233766,0
2024-10-09,1,9,17.7,24.672592,-6.972592000000002,-0.2826047624019398,2,1,0.15577543194279314,0
2024-12-15,8,14,115.4,100.54464,14.855360000000005,0.14774890038892183,6,1,0.15577639470864452,0
2024-08-09,6,4,78.6,63.174774,15.425225999999995,0.2441674900174553,4,1,0.15577971713566158,0
2024-12-02,2,12,11.9,14.136177,-2.2361769999999996,-0.15818824283255647,0,1,0.15578154669513772,0
2024-10-03,5,6,152.0,180.55447,-28.55447000000001,-0.15814878468530857,3,1,0.15584019070931665,0
2024-08-18,6,13,31.7,39.0978,-7.3978,-0.18921269227424561,6,1,0.15584383201414204,0
2024-12-13,1,7,76.7,61.651257,15.048743000000002,0.24409466622878428,4,1,0.15585338562496287,0
2024-10-29,2,1,87.5,109.11537,-21.61537,-0.1980964734848995,1,1,0.15587242023964354,0
2024-08-18,7,13,69.4,83.45232,-14.052319999999995,-0.16838740972090405,6,1,0.15587590842356713,0
2024-08-11,1,4,19.1,23.660492,-4.560492,-0.19274713306891503,6,1,0.15587867167156827,0
2024-08-18,6,12,67.5,81.407394,-13.907393999999996,-0.1708369880996313,6,1,0.15588092578339224,0
2024-11-07,4,14,71.0,94.62693,-23.62693,-0.24968505265889954,3,1,0.1558937668859831,0
2024-12-08,4,3,269.5,254.83247,14.66753,0.05755753966517689,6,1,0.15595712073159562,0
2024-11-18,5,4,254.3,266.661,-12.36099999999999,-0.04635473503811952,0,1,0.15596866239448137,0
2024-07-30,5,12,47.7,63.143566,-15.443565999999997,-0.2445786162916424,1,1,0.15597283896510783,0
2024-10-15,6,13,57.2,45.96783,11.232170000000004,0.24434849328323752,1,1,0.15597302138565072,0
2024-10-02,3,1,48.4,66.66051,-18.260510000000004,-0.27393294770772086,2,1,0.15598304428085974,0
2024-11-26,8,5,69.7,90.03685,-20.33685,-0.22587251775245357,1,1,0.15602567683722335,0
2024-12-04,8,2,173.2,148.87436,24.325639999999993,0.16339710881040895,2,1,0.15604093977117373,0
2024-11-06,2,6,50.4,39.655125,10.744875,0.27095804136287555,2,1,0.15604319369551356,0
2024-09-23,6,15,88.9,78.25418,10.64582,0.1360415507516659,0,1,0.15606551698834165,0
2024-11-24,1,12,397.9,383.36795,14.53204999999997,0.0379062725509526,6,1,0.15607391199553322,0
2024-08-21,4,11,36.1,50.22828,-14.128279999999997,-0.2812813817236027,2,1,0.15607901838679455,0
2024-08-29,8,15,30.7,23.782042,6.917957999999999,0.2908899917004603,3,1,0.15609126848495158,0
2024-12-29,5,1,124.1,143.07146,-18.971460000000008,-0.13260128889437492,6,1,0.15609423885874335,0
2024-08-04,4,5,132.5,151.93834,-19.43834000000001,-0.12793571392184494,6,1,0.15610865990970957,0
2024-12-07,5,15,262.0,291.06125,-29.061249999999973,-0.0998458228293872,5,1,0.15612376194032068,0
2024-12-18,6,14,123.1,100.80149,22.298509999999993,0.22121210708294087,2,1,0.1561319498706833,0
2024-10-05,1,2,61.5,49.821938,11.678061999999997,0.23439598034102962,5,1,0.15615023603057687,0
2024-09-08,2,13,75.5,64.810936,10.689064000000002,0.16492685740566998,6,1,0.15616293242492807,0
2024-09-22,5,12,113.4,98.878296,14.521704,0.1468644241199302,6,1,0.15616876148996955,0
2024-10-27,1,14,64.4,78.16069,-13.760689999999997,-0.17605640380093876,6,1,0.1561853440461557,0
2024-08-21,2,1,60.3,81.59839,-21.298389999999998,-0.2610148312975293,2,1,0.15621848347678524,0
2024-08-15,7,3,28.9,22.451708,6.448291999999999,0.287207191541953,3,1,0.1562333228869961,0
2024-11-21,2,12,19.6,27.970995,-8.370994999999997,-0.2992741230692722,3,1,0.15625703439378402,0
2024-12-04,3,5,64.6,86.51715,-21.917150000000007,-0.25332723049707495,2,1,0.15626561521881693,0
2024-08-22,3,15,45.7,63.44049,-17.740489999999994,-0.27963986406788466,3,1,0.15627209160254657,0
2024-11-03,5,13,65.9,56.482082,9.417918000000007,0.16674169340995623,6,1,0.1562896595879681,0
2024-11-07,1,10,113.0,91.96814,21.031859999999995,0.2286863689969156,3,1,0.15631026992540592,0
2024-08-22,8,3,113.7,92.68945,21.01055000000001,0.22667682244311527,3,1,0.15631026992540592,0
2024-12-15,5,5,187.3,171.8165,15.48350000000002,0.09011649055824104,6,1,0.15631535591902218,0
2024-09-04,7,8,20.4,28.59466,-8.194660000000002,-0.2865800817355409,2,1,0.15634088104495297,0
2024-10-13,7,6,135.3,119.99804,15.301960000000008,0.12751841613413026,6,1,0.15634331689463649,0
2024-10-25,2,14,15.7,21.8178,-6.117799999999999,-0.28040407373795706,4,1,0.15636443680686923,0
2024-09-18,7,14,67.0,53.061424,13.938575999999998,0.2626875599870821,2,1,0.1563796224342751,0
2024-11-11,7,6,107.7,95.80382,11.896180000000001,0.12417229292109648,0,1,0.15639810046552144,0
2024-08-10,2,5,34.6,27.877539,6.722461000000003,0.24114255566102888,5,1,0.15644926702035944,0
2024-07-27,8,5,51.5,68.45314,-16.953140000000005,-0.24766051637660455,5,1,0.15645282933766164,0
2024-08-03,3,5,73.0,59.091373,13.908627000000003,0.23537491674123062,5,1,0.15648405600878867,0
2024-08-05,4,12,97.0,110.29107,-13.291070000000005,-0.12050903123888457,0,1,0.1564873863167917,0
2024-10-26,1,10,95.0,118.73624,-23.736239999999995,-0.1999072903100182,5,1,0.156488391658141,0
2024-09-11,3,15,87.8,70.0649,17.735100000000003,0.2531238894225212,2,1,0.15649695920067475,0
2024-11-06,8,6,65.1,87.4468,-22.3468,-0.25554737280266404,2,1,0.15656052451664,0
2024-12-09,7,14,128.9,142.31744,-13.41744,-0.09427825570780361,0,1,0.1566157296206498,0
2024-11-18,7,12,119.0,132.20111,-13.20111,-0.0998562720086087,0,1,0.15663063775039648,0
2024-12-23,4,8,252.5,265.1329,-12.632900000000006,-0.047647425121514556,0,1,0.15663595767021232,0
2024-08-25,6,5,136.1,120.64856,15.451439999999991,0.12806982528428015,6,1,0.1566617920947913,0
2024-11-27,5,1,125.1,103.42543,21.67456999999999,0.20956712483573903,2,1,0.15668333036065224,0
2024-09-08,6,11,141.6,126.92781,14.67219,0.11559476209350812,6,1,0.15669646882521093,0
2024-09-09,3,12,29.7,35.72278,-6.022780000000001,-0.16859774071334876,0,1,0.15669803333402027,0
2024-11-29,8,5,65.3,87.33207,-22.032070000000004,-0.2522792600702125,4,1,0.15670158956457741,0
2024-10-09,3,1,89.7,71.86159,17.838409999999996,0.2482328876942466,2,1,0.15670591337009981,0
2024-07-27,6,14,56.2,75.410995,-19.210994999999997,-0.2547505837842346,5,1,0.15670833428629366,0
2024-09-25,1,6,83.4,107.63223,-24.23223,-0.22513916138316561,2,1,0.1567104072514981,0
2024-09-08,6,12,104.8,90.85665,13.943349999999995,0.15346537650243539,6,1,0.1567109944992306,0
2024-11-20,6,10,133.8,111.148865,22.65113500000001,0.20379096988529763,2,1,0.15673878242345257,0
2024-10-15,8,10,122.7,104.721985,17.978015,0.17167374166943072,1,1,0.1567469739731377,0
2024-10-28,3,9,153.6,166.73509,-13.13509000000002,-0.07877819839842962,0,1,0.1567589294218742,0
2024-07-30,2,12,10.3,8.339717,1.9602830000000004,0.23505389931097187,1,1,0.156773548569402,0
2024-12-29,1,1,193.5,178.46455,15.035449999999997,0.08424894467836888,6,1,0.15677853518886276,0
2024-10-07,7,2,118.5,131.79741,-13.297410000000013,-0.10089280206644434,0,1,0.15678980510272827,0
2024-08-29,6,2,108.1,87.54234,20.55766,0.2348310543218287,3,1,0.15679181858369812,0
2024-11-24,8,2,192.9,177.46336,15.436640000000011,0.08698494156765663,6,1,0.15679358038982627,0
2024-11-25,3,7,95.6,108.71112,-13.11112,-0.12060514140595736,0,1,0.1568057640745149,0
2024-12-15,2,9,83.4,98.86881,-15.46880999999999,-0.15645793653225917,6,1,0.15682699070632428,0
2024-11-18,8,11,113.8,102.44957,11.350430000000003,0.11079041132139456,0,1,0.15683014321446637,0
2024-09-29,4,12,204.7,189.52628,15.173719999999975,0.08006129809544077,6,1,0.15683536935191278,0
2024-12-02,1,11,48.9,42.335186,6.564813999999998,0.15506756011418016,0,1,0.15683943940641115,0
2024-08-07,8,2,64.6,86.91106,-22.311060000000012,-0.25671140128770736,2,1,0.15687885280679448,0
2024-07-25,4,13,184.1,159.65442,24.445580000000007,0.15311558552528648,3,1,0.1568841440586063,0
2024-08-25,3,11,94.5,81.53623,12.963769999999997,0.15899398341081009,6,1,0.15689329455623696,0
2024-12-08,8,15,36.9,45.441204,-8.541204,-0.18796165700186995,6,1,0.15690611384381198,0
2024-09-23,7,14,68.1,59.02882,9.071179999999991,0.1536737478404615,0,1,0.1569067861858176,0
2024-11-11,3,10,115.6,104.15204,11.447959999999995,0.10991584994398569,0,1,0.15691361942352344,0
2024-11-29,3,4,53.7,72.87515,-19.175150000000002,-0.263123300603841,4,1,0.15694696993445945,0
